Incident Reference,Incident Type,Incident Action,Territorial Water Status,Closest Coastal State,Closest State COW Code,IMO?,Location Description,Day,Month,Year,Hour (24-Hr Format),Latitude GPS,Latitude Direction,Lat Degrees,Lat Minutes,Lat Decimal Degrees,Longitude GPS,Longitude Direction,Long Degrees,Long Minutes,Long Decimal Degrees,Location Precision,Geolocation Source,Vessel Name,Flag,Flag COW Code,Vessel Type,Steaming or Stationary,Number of Assailants,Armed,Weaponry,Violence,Violence Dummy,Type of Stolen Goods,Port Response Received,Ransom Paid,Steaming Recode,Incident_type_recode,Incident_action_recode,Time_Day,Converted Time
6320,Actual,Boarded,Indonesia,Indonesia,850,,"Around 4nm ESE of Pulau Karimun Kecil, Indonesia",23,11,2014,5:00,01.07.00,North,1.0000,7.0000,1.1167,103.29.00,East,103.0000,29.0000,103.4833,1,IMB,,,,2,Underway,5,1,Knives,0,0,Engine Spares,1,0,1,1,2,4,5:00
6323,Actual,Boarded,India,India,750,,"Around 40nm South of Sagar Islands, India",27,11,2014,3:55,20.55.00,North,20.0000,55.0000,20.9167,088.07.00,East,88.0000,7.0000,88.1167,1,IMB,,,,2,Anchored,7,0,,0,0,None,1,0,2,1,2,4,3:55
6327,Actual,Boarded,Indonesia,Indonesia,850,,"Around 13nm NNE of Tg. Berakit, Bintan Island, Indonesia",4,12,2014,4:15,01.26.00,North,1.0000,26.0000,1.4333,104.39.00,East,104.0000,39.0000,104.6500,1,IMB,,,,2,Anchored,3,0,,0,0,None,1,0,2,1,2,4,4:15
247,Actual,Boarding,Indonesia,Indonesia,850,,"Anyer Inner Anchorage, Indonesia",1,5,1995,0:00,6:2.60,South,6,2.6,-6.0433333,004.41.32,East,105,55,105.9167,2,IMB,LPG/C Prins Philips Willem,,,3,Anchored,Unspecified,0,Unspecified,,0,1,1,0,2,1,2,4,12:00:01 AM
276,Actual,Boarding,Indonesia,Indonesia,850,,"Palembang River, Indonesia",30,6,1995,,02:48.2,South,2,48.2,-2.8033333,004.37.15,East,104,55,104.9167,1,IMB,Petro Concord,,,3,Steaming,Unspecified,0,Unspecified,,0,1,1,0,1,1,2,-99,
321,Actual,Boarding,India,India,750,,"Off Tunabuoy anchorage, Kandela, India",8,10,1995,,,,,,22.8937,,,70,,70.2195,4,IMB,Bow Lady,,,3,Unspecified,4,1,Stones,,1,1,1,0,-99,1,2,-99,
999,Actual,Boarding,Jamaica,Jamaica,51,,"Kingston, Jamaica",2,3,1999,,17:58.5,North,17,58.5,17.975,76:50.29,West,76,50.29,-76.8382,2,IMB,Brage Atlantic,,,3,Steaming,8,0,Unspecified,,0,0,1,0,1,1,2,-99,
2597,Attempted,,Yemen,Yemen,679,,Gulf of Aden,5,5,2003,10:30,13:34.8,North,13,34.8,13.58,002.04.79,East,49,9,49.1500,1,IMB,,,,3,Steaming,Unspecified,0,Unspecified,,0,0,1,0,1,0,-99,1,10:30:00 AM
6305,Actual,Boarded,Indonesia,Indonesia,850,,"Around 14nm NNE of Tg. Berakit, Bintan Island, Indonesia",8,11,2014,3:00,01.28.00,North,1.0000,28.0000,1.4667,104.38.00,East,104.0000,38.0000,104.6333,1,IMB,,,,3,Anchored,3,1,Long knives,0,0,None,1,0,2,1,2,4,3:00
6313,Actual,Boarded,Indonesia,Indonesia,850,,"Around 5nm East of Pulau Karimun Kecil, Indonesia",16,11,2014,5:22,01.08.00,North,1.0000,8.0000,1.1333,103.30.00,East,103.0000,30.0000,103.5000,1,IMB,,,,3,Underway,4,0,,0,0,None,1,0,1,1,2,4,5:22
6319,Actual,Boarded,Indonesia,Indonesia,850,,"Around 5nm ESE of Pulau Karimun Kecil, Indonesia",22,11,2014,3:20,01.07.00,North,1.0000,7.0000,1.1167,103.30.00,East,103.0000,30.0000,103.5000,1,IMB,,,,3,Underway,5,0,,3,1,None,1,0,1,1,2,4,3:20
6333,Actual,Boarded,Mozambique,Mozambique,541,,"Biera Port, Mozambique",16,12,2014,2:45,19.48.0,South,19.0000,48.0000,-19.8000,34.49.8,East,34.0000,49.8000,34.8300,1,IMB,,,,3,Berthed,1,1,Long knife,0,0,Mooring Ropes,1,0,3,1,2,4,2:45
216,Actual,Boarding,Brazil,Brazil,140,,"No. 3 Berth, Rio de Janiero, Brazil",7,3,1995,,00.01.59,South,22,53.6,-22.8933333,001.79.86,West,43,10,-43.1667,2,IMB,San Miguel,,,4,Anchored,Unspecified,1,Guns,,1,1,1,0,2,1,2,-99,
217,Actual,Hijacked,China,China,710,,"7 miles east of TCS1 Buoy, Hong Kong",7,3,1995,15:15,00.92.78,North,22,16,22.2666667,004.75.83,East,114,12,114.2000,3,IMB,Xiamen Bridge,,,4,Steaming,Unspecified,1,Guns,,1,0,1,0,1,1,1,2,3:15:00 PM
218,Actual,Boarding,Indonesia,Indonesia,850,,"Jakarta Port, Indonesia",7,3,1995,2:15,00.25.28,South,6,4,-6.0666667,004.42.29,East,106,9,106.1500,1,IMB,Bunga Melor Satu,,,4,Anchored,6,1,Swords and knives,,0,1,1,0,2,1,2,4,2:15:00 AM
224,Actual,Boarding,Indonesia,Indonesia,850,,"Surabaya Roads, Inner Anchorage, Indonesia",25,3,1995,5:20,00.29.93,South,7,11,-7.1833333,004.69.58,East,112,42,112.7000,1,IMB,Reestborg,,,4,Unspecified,Unspecified,0,Unspecified,,0,1,1,0,-99,1,2,4,5:20:00 AM
243,Attempted,,Somalia,Somalia,520,,Somalia,28,4,1995,17:00,00.50.56,North,12,8,12.1333333,002.11.32,East,50,43,50.7167,1,IMB,Ming Bright,,,4,Steaming,Unspecified,1,Guns,,1,0,1,0,1,0,-99,2,5:00:00 PM
283,Actual,Boarding,China,China,710,,Hong Kong Port,14,7,1995,1:30,00.83.82,North,20,7,20.1166667,114:08.4,East,114,8.4,114.1400,1,IMB,Summer,,,4,Anchored,Unspecified,0,Unspecified,,0,1,1,0,2,1,2,4,1:30:00 AM
293,Actual,Boarding,Bangladesh,Bangladesh,771,,"Chittagong, Bangladesh",1,8,1995,,00.92.57,North,22,13,22.2166667,91:47.59,East,91,47.59,91.7932,2,IMB,Inzhener Yamburenko,,,4,Anchored,7,1,Unspecified,,1,1,0,0,2,1,2,-99,
295,Actual,Boarding,Sri Lanka,Sri Lanka,780,,"Colombo Roads, 1.5NM from port entrance, Sri Lanka",4,8,1995,,00.28.96,North,6,57,6.95,79:50.59,East,79,50.59,79.8432,3,IMB,Nedlloyd Sao Paolo,,,4,Anchored,20,0,Unspecified,,0,0,1,0,2,1,2,-99,
316,Actual,Boarding,Sri Lanka,Sri Lanka,780,,"Colombo Harbour, Sri Lanka",20,9,1995,,00.28.96,North,6,57,6.95,79:50.59,East,79,50.59,79.8432,2,IMB,Tiger Speed,,,4,Anchored,7,1,Unspecified,,1,1,1,0,2,1,2,-99,
323,Actual,Boarding,Brazil,Brazil,140,,"At anchora 11 miles south of Santos, Brazil",15,10,1995,,,,,,-24.0925,,,,,-46.3167,3,IMB,CMBT America,,,4,Unspecified,2,1,Guns,,1,1,1,0,-99,1,2,-99,
324,Actual,Boarding,China,China,710,,Hong Kong territorial waters,15,10,1995,,,,,,22.26666667,,,,,114.1833,4,IMB,Australian Endeavour,,,4,Anchored,Unspecified,0,Unspecified,,0,1,1,0,2,1,2,-99,
329,Actual,Boarding,Brazil,Brazil,140,,"Santos Road, Brazil",19,10,1995,,23:58.57,South,23,58.57,-23.9761667,46:17.23,West,46,17.23,-46.2872,4,IMB,Nedlloyd Zeelandia,,,4,Unspecified,Unspecified,1,Unspecified,,1,1,1,0,-99,1,2,-99,
330,Actual,Boarding,Brazil,Brazil,140,,"At anchor off Port of Santos, Brazil",19,10,1995,,23:58.57,South,23,58.57,-23.9761667,46:17.23,West,46,17.23,-46.2872,2,IMB,TRSL Concord,,,4,Anchored,4,1,Guns and knives,,1,1,1,0,2,1,2,-99,
336,Actual,Boarding,Indonesia,Indonesia,850,,Straits of Malacca,31,10,1995,,00.19.38,North,4,39,4.65,004.11.25,East,98,42,98.7000,1,IMB,Kota Barlian,,,4,Steaming,1,0,Unspecified,,0,0,1,0,1,1,2,-99,
337,Actual,Boarding,China,China,710,,"China, PRC",1,11,1995,,00.92.15,North,22,7,22.1166667,004.75.69,East,114,10,114.1667,1,IMB,Nicosia,,,4,Steaming,Unspecified,0,Unspecified,,0,1,1,0,1,1,2,-99,
338,Actual,Boarding,Brazil,Brazil,140,,"At anchor, 15 miles south of pilot station Santos Roads, Brazil",3,11,1995,,23:58.57,South,23,58.57,-23.9761667,46:17.23,West,46,17.23,-46.2872,2,IMB,Nedlloyd Zeelandia,,,4,Anchored,Unspecified,1,Guns,,1,0,1,0,2,1,2,-99,
539,Actual,Boarding,Ecuador,Ecuador,130,,"Guayaquil, Ecuador",1,1,1997,,00.09.44,South,2,16,-2.2666667,79:54.0,West,79,54,-79.9000,4,IMB,,,,4,Unspecified,Unspecified,0,Unspecified,,1,1,1,0,-99,1,2,-99,
656,Actual,Boarding,Indonesia,Indonesia,850,,Indonesia,2,7,1997,,00.29.24,South,7,1,-7.0166667,004.92.64,East,118,14,118.2333,1,IMB,OOCL Accord,,,4,Steaming,Unspecified,0,Unspecified,,0,0,1,0,1,1,2,-99,
683,Actual,Boarding,Tanzania,Tanzania,510,,"Dar Es Salam, Tanzania",23,8,1997,,,,,,-6.833333333,,,39,,39.2833,4,IMB,Rejane Delmas,,,4,Unspecified,25,1,Unspecified,,0,0,1,0,-99,1,2,-99,
698,Actual,Boarding,Sri Lanka,Sri Lanka,780,,"Colombo, Sri Lanka",10,9,1997,,00.28.96,North,6,57,6.95,79:50.59,East,79,50.59,79.8432,2,IMB,Raja Brooke,,,4,Anchored,Unspecified,0,Unspecified,,0,1,1,0,2,1,2,-99,
715,Actual,Boarding,Sri Lanka,Sri Lanka,780,,"Colombo, Sri Lanka",25,9,1997,,00.28.96,North,6,57,6.95,79:50.59,East,79,50.59,79.8432,4,IMB,Maersk Busan,,,4,Unspecified,Unspecified,0,Unspecified,,0,1,1,0,-99,1,2,-99,
731,Actual,Boarding,Brazil,Brazil,140,,"Rio de Janeiro, Brazil",22,10,1997,,00.01.59,South,22,53.6,-22.8933333,001.79.86,West,43,10,-43.1667,2,IMB,Zim Montevideo,,,4,Anchored,Unspecified,1,Submachine guns,,0,1,1,0,2,1,2,-99,
766,Actual,Boarding,Nigeria,Nigeria,475,,"Lagos, Nigeria",,,1997,,00.26.88,North,6,27,6.45,3:22.60,East,3,22.6,3.3767,4,IMB,,,,4,Unspecified,Unspecified,0,Unspecified,,0,1,1,0,-99,1,2,-99,
1784,Actual,Boarding,Indonesia,Indonesia,850,,"East of Bintan Island, Indonesia",14,3,2001,0:01,00:58.5,North,0,58.5,0.975,105:11.6,East,105,11.6,105.1933,1,IMB,Sea Horse,,,4,Steaming,8,1,Guns and knives,,0,1,1,0,1,1,2,4,12:01:00 AM
6104,Actual,Boarded,Cameroon,Cameroon,471,0,"Douala Port, Cameroon",7,1,2014,6:10,4.02.5,North,4.0000,2.5000,4.0417,9.40.7,East,9.0000,40.7000,9.6783,1,IMB,,,,4,Berthed,3,1,Knives,0,0,1,1,0,3,1,2,1,6:10
6302,Attempted,,Nigeria,Nigeria,475,,"Around 30 nm of Bayelsa Coast, Nigeria",4,11,2014,4:57,04.03.00,North,4.0000,3.0000,4.0500,005.28.00,East,5.0000,28.0000,5.4667,1,IMB,,,,4,Underway,5,1,Guns,0,0,None,1,0,1,0,-99,4,4:57
6316,Actual,Boarded,Vietnam,Vietnam,816,,"Around 11nm SE of Vung Tau, Vietnam",19,11,2014,10:00,10.12.00,North,10.0000,12.0000,10.2000,107.14.00,East,107.0000,14.0000,107.2333,1,IMB,,,,4,Drifting,Unspecified,0,,0,0,Ship's Stores,1,0,1,1,2,1,10:00
6321,Actual,Boarded,Bangladesh,Bangladesh,771,,"Chittagong Anchorage, Bangladesh",23,11,2014,19:50,22.07.00,North,22.0000,7.0000,22.1167,091.48.00,East,91.0000,48.0000,91.8000,1,IMB,,,,4,Anchored,2,1,Long knives,0,0,None,1,0,2,1,2,3,19:50
6338,Actual,Boarded,Philippines,Philippines,840,,"Manila South Harbour Quarantine Anchorage, Philippines",20,12,2014,1:00,14.34.00,North,14.0000,34.0000,14.5667,120.54.00,East,120.0000,54.0000,120.9000,1,IMB,,,,4,Anchored,Unspecified,1,Knives,2,1,Ship's properties and stores,1,0,2,1,2,4,1:00
6336,Actual,Boarded,Indonesia,Indonesia,850,,"Around 11 nm NNE of Pulau Bintan, Indonesia",20,12,2014,1:45,1.23.4,North,1.0000,23.4000,1.3900,104.40.0,East,104.0000,40.0000,104.6667,1,IMB,,,,4,Anchored,4,1,Knives,4,1,Engine Spares,1,0,2,1,2,4,1:45
261,Actual,Boarding,Malaysia,Malaysia,820,,"3NM off Horsburgh Light House, Singapore Straits",18,5,1995,,,,,,1.323,,,104,,104.1099,3,IMB,SMF 1104,,,5,Steaming,6,1,Guns,,1,1,1,0,1,1,2,-99,
263,Actual,Boarding,Taiwan,Taiwan,713,,"45 miles off the Taiwan west Coast, Taiwan Straits",1,6,1995,,,,,,23.9273,,,119,,119.5011,3,IMB,,,,5,Steaming,Unspecified,0,Unspecified,,0,1,1,0,1,1,2,-99,
299,Actual,Hijacked,Malaysia,Malaysia,820,,"31NM off Tanjung Sauh, Kuala Lumpur, Malaysia",8,8,1995,,,,,,3.7998,,,100,,100.2997,3,IMB,,,,5,Steaming,4,1,Guns,,1,1,1,0,1,1,1,-99,
304,Actual,Boarding,Nigeria,Nigeria,475,,"Aff Cayos Miskitos, approximately 40nm off coast of Nigaragua",16,8,1995,,,,,,5.1141,,,,,4.6667,4,IMB,Lady Diana,,,5,Unspecified,Unspecified,1,Unspecified,,1,1,1,0,-99,1,2,-99,
332,Actual,Boarding,Philippines,Philippines,840,,"Coast of Kabasaian Zamboanga Del Sur, Philippines",27,10,1995,,,,,,7.7433,,,,,122.7689,4,IMB,,,,5,Steaming,6,1,Guns,,1,1,1,0,1,1,2,-99,
355,Attempted,,China,China,710,,"Off Po Toi Island, Hong Kong",21,12,1995,,,,,,22.1692,,,114,,114.2599,4,IMB,,,,5,Steaming,Unspecified,1,Unspecified,,1,0,1,0,1,0,-99,-99,
359,Actual,Hijacked,Bangladesh,Bangladesh,771,,"In the vicinity of Barguana, Bangladesh",,,1995,,,,,,21.9721,,,,,90.0183,4,IMB,Allya,,,5,Steaming,20,1,Automatic weapons,,1,1,1,0,1,1,1,-99,
2815,Actual,Boarding,Trinidad & Tobago,Trinidad & Tobago,52,,"Off Columbus Channel, South Trinidad, Trinidad Island",2,11,2003,21:30,,,,,10.0079,,,,,-61.4661,4,IMB,Crystal Clear,,,5,Steaming,4,0,Unspecified,,0,1,1,0,1,1,2,3,9:30:00 PM
2816,Actual,Boarding,Trinidad & Tobago,Trinidad & Tobago,52,,"Off Columbus Channel, South Trinidad, Trinidad Island",2,11,2003,22:00,,,,,10.0079,,,,,-61.4661,4,IMB,Kelly,,,5,Steaming,4,0,Unspecified,,0,1,1,0,1,1,2,3,10:00:00 PM
199,Attempted,,Philippines,Philippines,840,,HLH Area (Hong Kong - Luzon - Hainan),21,1,1995,,18:25.5,North,18,25.5,18.425,120:05.2,East,120,5.2,120.0867,1,IMB,Ocean Glory,,,6,Steaming,Unspecified,0,Unspecified,,0,0,1,0,1,0,-99,-99,
208,Actual,Boarding,Vietnam,Vietnam,816,,South China Sea,15,2,1995,21:15,00.30.42,North,7,18,7.3,004.52.43,East,108,35,108.5833,1,IMB,Lucky Trader No. 1,,,6,Steaming,Unspecified,1,Unspecified,,1,1,1,0,1,1,2,3,9:15:00 PM
220,Actual,Boarding,Algeria,Algeria,615,,Algeria Waters,15,3,1995,,,,,,37.195,,,,,3.4539,4,IMB,Biban,,,6,Unspecified,Unspecified,0,Unspecified,,0,0,1,0,-99,1,2,-99,
225,Actual,Hijacked,Iran,Iran,630,,Persian Gulf,,3,1995,,,,,,26.8085,,,,,52.0142,4,IMB,Capriolo,,,6,Unspecified,Unspecified,0,Unspecified,,1,0,1,0,-99,1,1,-99,
231,Attempted,,Paracel Islands,Paracel Islands,710,,Hong Kong - Luzon - Hainan Area,5,4,1995,6:30,16:13.1,North,16,13.1,16.2183333,113:26.7,East,113,26.7,113.4450,1,IMB,Amer Prabha,,,6,Steaming,1,0,Unspecified,,0,0,1,0,1,0,-99,1,6:30:00 AM
236,Actual,Boarding,Indonesia,Indonesia,850,,"Muara Jawa anchorage, Samarinda, Indonesia",12,4,1995,15:55,01:02.5,South,1,2.5,-1.0416667,117:15.0,East,117,15,117.2500,1,IMB,Arctic Trader,,,6,Anchored,Unspecified,0,Unspecified,,0,0,1,0,2,1,2,2,3:55:00 PM
238,Actual,Hijacked,Spratly Islands,Spratly Islands,816,,4.9 miles off Hong Kong waters,18,4,1995,8:23,11:02.8,North,11,2.8,11.0466667,114:15.7,East,114,15.7,114.2617,1,IMB,Vietxo 8,,,6,Steaming,Unspecified,0,Unspecified,,1,0,1,0,1,1,1,1,8:23:00 AM
242,Actual,Boarding,Brazil,Brazil,140,,"Santos, Brazil",28,4,1995,,23:58.57,South,23,58.57,-23.9761667,46:17.23,West,46,17.23,-46.2872,2,IMB,Nordcloud,,,6,Berthed,2,0,Unspecified,,0,1,1,0,3,1,2,-99,
259,Actual,Boarding,Indonesia,Indonesia,850,,"Berth405, Surabaya port, Indonesia",15,5,1995,,7:11.31,South,7,11.31,-7.1885,112:44.8,East,112,44.8,112.7467,2,IMB,Zervos,,,6,Berthed,Unspecified,0,Unspecified,,0,1,1,0,3,1,2,-99,
260,Actual,Boarding,Brazil,Brazil,140,,"At the Berth of Rio de Janeiro, Brazil",16,5,1995,,00.01.59,South,22,53.6,-22.8933333,001.79.86,West,43,10,-43.1667,2,IMB,IBN Qutalbah,,,6,Unspecified,4,1,Guns,,1,1,1,0,-99,1,2,-99,
262,Actual,Boarding,China,China,710,,"Guishan Dao, Peral river estuary, China",21,5,1995,22:50,00.92.15,North,22,7,22.1166667,004.74.17,East,113,48,113.8000,1,IMB,Great Cheer,,,6,Anchored,Unspecified,0,Unspecified,,0,0,1,0,2,1,2,3,10:50:00 PM
269,Actual,Hijacked,China,China,710,,"Hainan, China",10,6,1995,20:20,00.94.58,North,22,42,22.7,004.77.22,East,114,32,114.5333,1,IMB,Faesongsan,,,6,Steaming,Unspecified,0,Unspecified,,1,0,1,0,1,1,1,3,8:20:00 PM
271,Actual,Boarding,Vietnam,Vietnam,816,,"Vung Tau, Vietnam",14,6,1995,,10:20.64,North,10,20.64,10.344,107:03.41,East,107,3.41,107.0568,1,IMB,Ocean Bird,,,6,Anchored,Unspecified,0,Unspecified,,0,1,1,0,2,1,2,-99,
290,Actual,Hijacked,China,China,710,,"Hainan, China",24,7,1995,13:17,22:7.6,North,22,7.6,22.1266667,114:14.4,East,114,14.4,114.2400,1,IMB,Milen Trung,,,6,Steaming,Unspecified,0,Unspecified,,1,0,1,0,1,1,1,2,1:17:00 PM
291,Actual,Boarding,Brazil,Brazil,140,,"Rio de Janeiro, Brazil",30,7,1995,,00.01.59,South,22,53.6,-22.8933333,001.79.86,West,43,10,-43.1667,4,IMB,Hanso Clipper,,,6,Unspecified,Unspecified,0,Unspecified,,0,1,1,0,-99,1,2,-99,
298,Attempted,,China,China,710,,"Huangpu, China",7,8,1995,16:30,00.91.94,North,22,4,22.0666667,004.77.85,East,114,41,114.6833,1,IMB,President Harrison,,,6,Steaming,Unspecified,0,Unspecified,,0,0,1,0,1,0,-99,2,4:30:00 PM
307,Attempted,,Brazil,Brazil,140,,"Off Port of Santos, Brazil",23,8,1995,,23:58.57,South,23,58.57,-23.9761667,46:17.23,West,46,17.23,-46.2872,4,IMB,Tamatiki,,,6,Steaming,Unspecified,0,Unspecified,,0,0,1,0,1,0,-99,-99,
322,Actual,Boarding,India,India,750,,"Hugly River, Culcutta port, India",10,10,1995,,,,,,22.53333333,,,88,,88.3167,4,IMB,Yun Cheng,,,6,Steaming,Unspecified,0,Unspecified,,0,1,1,0,1,1,2,-99,
328,Actual,Boarding,Thailand,Thailand,800,,"Bangkok Anchorage, Thailand",18,10,1995,,13:21.1,North,13,21.1,13.3516667,100:36.4,East,100,36.4,100.6067,1,IMB,Socofl Wave,,,6,Anchored,10,0,Unspecified,,0,1,1,0,2,1,2,-99,
335,Actual,Boarding,Guinea,Guinea,438,,"At Conackry Roads, Guinea",30,10,1995,,,,,,9.516666667,,,,,-13.7167,4,IMB,Dodo,,,6,Steaming,Unspecified,1,Unspecified,,0,1,1,0,1,1,2,-99,
334,Actual,Boarding,Sri Lanka,Sri Lanka,780,,"Colombo Anchorage, Sri Lanka",30,10,1995,,00.28.96,North,6,57,6.95,79:50.59,East,79,50.59,79.8432,2,IMB,,,,6,Anchored,7,0,Unspecified,,0,1,1,0,2,1,2,-99,
339,Actual,Boarding,Gabon,Gabon,481,,"On the road to Owenda, Gabon",4,11,1995,,,,,,0.283333333,,,,,9.5000,4,IMB,Kuusalu,,,6,Steaming,4,0,Unspecified,,0,1,1,0,1,1,2,-99,
346,Actual,Boarding,China,China,710,,Hong Kong waters,25,11,1995,,,,,,22.26666667,,,,,114.1833,4,IMB,Yeung Kong,,,6,Steaming,Unspecified,0,Unspecified,,0,0,1,0,1,1,2,-99,
354,Actual,Boarding,Brazil,Brazil,140,,"Santos Roads, Santos, Brazil",17,12,1995,,23:58.57,South,23,58.57,-23.9761667,46:17.23,West,46,17.23,-46.2872,2,IMB,Zim Santos,,,6,Anchored,9,1,Guns,,1,1,0,0,2,1,2,-99,
362,Actual,Hijacked,Iran,Iran,630,,Iranian Territorial Waters,,,1995,,,,,,29.8115,,,,,53.8958,4,IMB,Nilkamtha,,,6,Steaming,Unspecified,0,Unspecified,,0,0,1,0,1,1,1,-99,
363,Actual,Hijacked,Iran,Iran,630,,Iranian Territorial Waters,,,1995,,,,,,29.8115,,,,,53.8958,4,IMB,Sree Vishnu,,,6,Steaming,Unspecified,0,Unspecified,,1,0,1,0,1,1,1,-99,
960,Actual,Hijacked,Somalia,Somalia,520,,Somalian Waters,3,1,1999,,,,,,4.9115,,,,,48.4136,4,IMB,Johanna,,,6,Unspecified,Unspecified,0,Unspecified,,1,0,1,0,-99,1,1,-99,
1000,Attempted,,China,China,710,,South China Sea,2,3,1999,,22:18.2,North,22,18.2,22.3033333,114:46.3,East,114,46.3,114.7717,1,IMB,Chu Xiang,,,6,Steaming,Unspecified,0,Unspecified,,0,0,1,0,1,0,-99,-99,
1979,Actual,Boarding,India,India,750,,"Gulf of Cambay, India",27,9,2001,7:30,,,,,21.8991,,,72,,72.3785,4,IMB,,,,6,Steaming,10,0,Unspecified,,0,1,1,0,1,1,2,1,7:30:00 AM
2507,Actual,Boarding,India,India,750,,"185NM North East of Mullaitivu, Sri Lanka",10,3,2003,,,,,,11.4555,,,83,,83.0174,3,IMB,,,,6,Steaming,Unspecified,1,Explosives,,1,0,1,0,1,1,2,-99,
2556,Actual,Boarding,Malaysia,Malaysia,820,,"Off Bintulu, Sarawak, Malaysia",16,4,2003,23:20,3:10.3,North,3,10.3,3.1716667,112:52.4,East,112,52.4,112.8733,1,IMB,,,,6,Anchored,3,0,Unspecified,,0,0,1,0,2,1,2,3,11:20:00 PM
6341,Actual,Boarded,Vietnam,Vietnam,816,,"Campha Anchorage, Vietnam",25,12,2014,0:30,20.41.00,North,20.0000,41.0000,20.6833,107.12.00,East,107.0000,12.0000,107.2000,1,IMB,,,,6,Anchored,4,0,,0,0,Ship's Properties,1,0,2,1,2,4,0:30
210,Actual,Boarding,Indonesia,Indonesia,850,,"Anyer Inner Anchorage, Indonesia",21,2,1995,0:00,06:00.5,South,6,0.5,-6.0083333,105:56.8,East,105,56.8,105.9467,1,IMB,LPG Norgas Traveller,,,7,Anchored,Unspecified,0,Unspecified,,0,1,1,0,2,1,2,4,12:00:01 AM
234,Attempted,,Philippines,Philippines,840,,"Hong Kong - Luzon - Hainan, N. Philippines",11,4,1995,21:00,19:42.9,North,19,42.9,19.715,121:37.5,East,121,37.5,121.6250,1,IMB,LNG Rheingas,,,7,Steaming,Unspecified,0,Unspecified,,0,0,1,0,1,0,-99,3,9:00:00 PM
248,Attempted,,Somalia,Somalia,520,,100NM off Somalia,3,5,1995,,,,,,4.7999,,,50,,50.0678,3,IMB,LPG Gas Al-Kuwait,,,7,Steaming,Unspecified,1,Machine guns,,1,0,1,0,1,0,-99,-99,
252,Actual,Boarding,Malaysia,Malaysia,820,,"Shell timur Berth, Sandakan, Sabah, Malaysia",5,5,1995,,5:49.60,North,5,49.6,5.8266667,004.92.15,East,118,7,118.1167,2,IMB,LPG Java Rainbow,,,7,Berthed,6,1,Knives and bolos,,0,1,1,0,3,1,2,-99,
251,Attempted,,Philippines,Philippines,840,,"18NM from Mindanao, Philippines",5,5,1995,,00.24.17,North,5,48,5.8,005.17.99,East,124,19,124.3167,1,IMB,LPG Lady Rowena,,,7,Steaming,7,0,Unspecified,,0,0,1,0,1,0,-99,-99,
287,Actual,Boarding,Peru (Peruvian point of view),Peru (Peruvian point of view),135,,"335degs, 3.2NM of North Breakwater, Callo, Peru",23,7,1995,,,,,,-12.0167,,,,,-77.1667,3,IMB,LPG EMSGAS,,,7,Anchored,Unspecified,0,Unspecified,,0,1,1,0,2,1,2,-99,
311,Actual,Boarding,India,India,750,,"Hooghly River, India",10,9,1995,,21:52.7,North,21,52.7,21.8783333,88:04.3,East,88,4.3,88.0717,4,IMB,Sunny Diamond,,,7,Unspecified,4,1,Guns,,0,1,1,0,-99,1,2,-99,
317,Actual,Boarding,Sri Lanka,Sri Lanka,780,,"Colombo Anchorage, Sri Lanka",28,9,1995,1:00,00.29.17,North,7,0,7,79:48.8,East,79,48.8,79.8133,1,IMB,Cathay Rainbow,,,7,Anchored,Unspecified,0,Unspecified,,0,1,1,0,2,1,2,4,1:00:00 AM
331,Actual,Boarding,Brazil,Brazil,140,,"Rio de Janeiro, Brazil",23,10,1995,,00.01.59,South,22,53.6,-22.8933333,001.79.86,West,43,10,-43.1667,4,IMB,Siboeif,,,7,Unspecified,6,1,Pistols and knives,,1,1,1,0,-99,1,2,-99,
637,Actual,Boarding,Indonesia,Indonesia,850,,"Merak, Indonesia",6,6,1997,,5:56.2,South,5,56.2,-5.9366667,106:0.23,East,106,0.23,106.0038,4,IMB,,,,7,Steaming,Unspecified,0,Unspecified,,0,0,1,0,1,1,2,-99,
640,Actual,Boarding,Indonesia,Indonesia,850,,"Anyer, Indonesia",13,6,1997,,6:2.60,South,6,2.6,-6.0433333,004.41.32,East,105,55,105.9167,2,IMB,,,,7,Anchored,4,0,Unspecified,,0,0,1,0,2,1,2,-99,
690,Actual,Boarding,Thailand,Thailand,800,,"Kosichang, Thailand",3,9,1997,,13:08.28,North,13,8.28,13.138,100:49.5,East,100,49.5,100.8250,4,IMB,,,,7,Unspecified,7,0,Unspecified,,0,1,1,0,-99,1,2,-99,
6119,Attempted,,Nigeria,Nigeria,475,1,"Around 30NM South East of Brass Terminal, Nigeria",5,2,2014,23:30,00.15.69,North,3.0000,46.0000,3.7667,006.24.00,East,6.0000,24.0000,6.4000,1,IMB,Suez Vasilis,,,7,Drifting,6,1,Rifles,0,0,0,1,0,1,0,-99,3,23:30
6276,Actual,Hijacked,,,,,"Vicinity of Anambas Islands, South China Sea",3,10,2014,,00.00.22,North,3,13.06,3.2176667,000.07.32,East,105,26.97,105.4495,3,IMB,,,,7,Underway,Unspecified,0,,4,1,Ship's gasoil cargo,1,0,1,1,1,-99,
